conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
352,776,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1996,3868,3868,4254,3,"France, Sri Lanka",780,,,,780,"220, 780",3,25.1
352,776,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1997,2880,2880,3959,3,Sri Lanka,780,,,,780,780,3,25.1
352,776,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1998,3762,3763,4420,3,Sri Lanka,780,,,,780,780,3,25.1
352,776,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,1999,1882,1882,2616,3,Sri Lanka,780,,,,780,780,3,25.1
352,776,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2000,2525,2525,4155,3,Sri Lanka,780,,,,780,780,3,25.1
352,776,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2001,1144,1144,1145,3,Sri Lanka,780,,,,780,780,3,25.1
352,776,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2003,29,17,46,3,Sri Lanka,780,,,,780,780,3,25.1
352,776,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2005,88,88,90,3,Sri Lanka,780,,,,780,780,3,25.1
352,776,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2006,1970,1970,2845,3,Sri Lanka,780,,,,780,780,3,25.1
352,776,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2007,2494,2391,3070,3,Sri Lanka,780,,,,780,780,3,25.1
352,776,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2008,8262,8262,9917,3,Sri Lanka,780,,,,780,780,3,25.1
352,776,Sri Lanka,Government of Sri Lanka,145,,LTTE,320,,1,Eelam,2009,10165,10136,13702,3,Sri Lanka,780,,,,780,780,3,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1989,442,442,442,3,Turkey,640,,,,640,640,2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1990,526,514,525,3,Turkey,640,,,,640,640,2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1991,368,368,373,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1992,1659,1659,1676,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1993,2304,2304,3512,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1994,4159,4159,4262,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1995,3725,3718,4422,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1996,3962,3962,4055,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1997,3866,3863,5088,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1998,2073,2073,2161,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,1999,1360,1360,1437,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2000,176,176,180,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2001,132,132,147,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2002,54,54,73,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2003,82,82,85,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2004,195,195,333,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2005,263,258,294,3,Turkey,640,,,,640,640,2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2006,225,225,276,3,Turkey,640,,,,640,640,2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2007,499,499,521,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2008,588,550,974,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2009,147,142,162,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2010,355,346,413,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2011,558,557,760,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2012,853,853,866,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2013,31,31,35,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2015,907,902,1402,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2016,1066,1066,1082,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2017,731,731,749,3,"Iraq, Syria, Turkey",640,,,,640,"645, 652, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2018,921,913,938,3,"Iran, Iraq, Turkey",640,,,,640,"630, 645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2019,590,590,676,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2020,412,409,427,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2021,475,464,582,3,"Iraq, Syria, Turkey",640,,,,640,"645, 652, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2022,748,742,780,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2023,372,372,492,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
354,781,Turkey,Government of Turkey,115,,PKK,323,,1,Kurdistan,2024,209,205,367,3,"Iraq, Turkey",640,,,,640,"645, 640",2,25.1
362,789,Comoros,Government of Comoros,107,,Presidential guard,518,,2,,1989,29,29,30,3,Comoros,581,,,,581,581,4,25.1
363,791,Ethiopia,Government of Ethiopia,97,,ARDUF,520,,1,Afar,1996,25,25,25,3,Ethiopia,530,,,,530,530,4,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1990,474,452,703,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1991,330,330,551,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1992,265,265,337,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1993,846,845,1159,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1994,958,955,1148,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1995,687,687,894,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1996,489,489,1232,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1997,533,533,555,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1998,576,576,701,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,1999,864,844,883,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2000,2356,2330,2422,3,"India, Pakistan",750,,,,750,"750, 770",3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2001,893,817,3644,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2002,1499,1499,1499,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2003,1328,1307,1463,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2004,1413,1227,1295,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2005,1058,1055,1139,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2006,705,698,728,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2007,550,540,562,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2008,500,482,525,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2009,361,358,393,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2010,370,365,437,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2011,140,140,147,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2012,144,143,147,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2013,146,140,147,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2014,179,178,228,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2015,165,164,170,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2016,282,282,297,3,"Afghanistan, India",750,,,,750,"700, 750",3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2017,322,322,322,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2018,386,386,390,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2019,267,266,276,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2020,311,311,312,3,"India, Pakistan",750,,,,750,"750, 770",3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2021,250,247,254,3,"India, Pakistan",750,,,,750,"750, 770",3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2022,235,235,237,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2023,119,111,173,3,India,750,,,,750,750,3,25.1
364,792,India,Government of India,141,,Kashmir insurgents,325,,1,Kashmir,2024,112,111,114,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,1990,30,6,30,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,1994,25,25,126,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,1995,29,17,78,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,1996,48,48,53,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,1997,112,112,119,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,1998,55,55,57,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,1999,53,53,58,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,2000,87,76,87,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,2001,113,113,124,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,2002,59,59,59,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,2003,43,43,58,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,2004,70,69,74,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,2005,78,77,78,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,2006,49,49,50,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,2007,114,114,120,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,2008,75,75,78,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,2009,63,61,65,3,India,750,,,,750,750,3,25.1
365,793,India,Government of India,141,,ULFA,326,,1,Assam,2010,32,32,33,3,India,750,,,,750,750,3,25.1
366,794,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1990,72,61,127,3,Indonesia,850,,,,850,850,3,25.1
366,794,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1991,58,57,133,3,Indonesia,850,,,,850,850,3,25.1
366,794,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,1999,187,179,258,3,Indonesia,850,,,,850,850,3,25.1
366,794,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,2000,286,242,332,3,Indonesia,850,,,,850,850,3,25.1
366,794,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,2001,278,254,306,3,Indonesia,850,,,,850,850,3,25.1
366,794,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,2002,466,429,571,3,Indonesia,850,,,,850,850,3,25.1
366,794,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,2003,868,839,1365,3,Indonesia,850,,,,850,850,3,25.1
366,794,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,2004,935,932,1075,3,Indonesia,850,,,,850,850,3,25.1
366,794,Indonesia,Government of Indonesia,155,,GAM,327,,1,Aceh,2005,213,213,215,3,Indonesia,850,,,,850,850,3,25.1
367,795,Panama,Government of Panama,16,,Military faction (forces of Moisés Giroldi),761,,2,,1989,77,24,233,3,Panama,95,,,,95,95,5,25.1
368,796,"Panama, United States of America",Government of Panama,16,,Government of United States of America,3,,2,,1989,843,745,2001,2,Panama,95,,2,,"2, 95",95,5,25.1
369,797,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1990,55,55,65,3,Papua New Guinea,910,,,,910,910,3,25.1
369,797,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1992,35,35,55,3,"Papua New Guinea, Solomon Islands",910,,,,910,"910, 940",3,25.1
369,797,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1993,34,34,62,3,Papua New Guinea,910,,,,910,910,3,25.1
369,797,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1994,26,26,26,3,Papua New Guinea,910,,,,910,910,3,25.1
369,797,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1995,29,29,31,3,Papua New Guinea,910,,,,910,910,3,25.1
369,797,Papua New Guinea,Government of Papua New Guinea,157,,BRA,328,,1,Bougainville,1996,78,78,80,3,Papua New Guinea,910,,,,910,910,3,25.1
371,799,"Iraq, Kuwait",Government of Iraq,116,,Government of Kuwait,125,,1,Kuwait,1990,1058,1058,1058,2,Kuwait,645,,690,,"645, 690",690,2,25.1
371,799,"Iraq, Kuwait",Government of Iraq,116,,Government of Kuwait,125,"Government of Argentina, Government of Australia, Government of Bahrain, Government of Bangladesh, Government of Belgium, Government of Canada, Government of Czechoslovakia, Government of Denmark, Government of Egypt, Government of France, Government of Greece, Government of Honduras, Government of Italy, Government of Morocco, Government of Netherlands, Government of Niger, Government of Norway, Government of Oman, Government of Pakistan, Government of Portugal, Government of Qatar, Government of Saudi Arabia, Government of Senegal, Government of Sierra Leone, Government of Spain, Government of Syria, Government of Turkey, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",1,Kuwait,1991,21790,21747,26203,2,"Iraq, Kuwait, Philippines, Saudi Arabia",645,,690,"160, 900, 692, 771, 211, 20, 315, 390, 651, 220, 350, 91, 325, 600, 210, 436, 385, 698, 770, 235, 694, 670, 433, 451, 230, 652, 640, 696, 200, 2","645, 690","645, 690, 840, 670",2,25.1
373,803,Niger,Government of Niger,75,,CRA,525,,1,Air and Azawad,1994,50,50,90,3,Niger,436,,,,436,436,4,25.1
375,806,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1990,58,58,58,3,Senegal,433,,,,433,433,4,25.1
375,806,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1992,78,78,78,3,"Guinea-Bissau, Senegal",433,,,,433,"404, 433",4,25.1
375,806,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1993,233,233,243,3,Senegal,433,,,,433,433,4,25.1
375,806,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1995,299,299,303,3,Senegal,433,,,,433,433,4,25.1
375,806,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1997,319,319,319,3,Senegal,433,,,,433,433,4,25.1
375,806,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,1998,242,242,252,3,Senegal,433,,,,433,433,4,25.1
375,806,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,2000,47,47,52,3,"Guinea-Bissau, Senegal",433,,,,433,"404, 433",4,25.1
375,806,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,2001,33,33,223,3,Senegal,433,,,,433,433,4,25.1
375,806,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,2003,39,38,39,3,Senegal,433,,,,433,433,4,25.1
375,806,Senegal,Government of Senegal,73,,MFDC,529,,1,Casamance,2011,25,25,43,3,Senegal,433,,,,433,433,4,25.1
376,807,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Republic of Armenia,330,,1,Nagorno-Karabakh,1990,49,49,64,3,Russia (Soviet Union),365,,,,365,365,1,25.1
376,807,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Republic of Armenia,330,,1,Nagorno-Karabakh,1991,220,220,501,3,Russia (Soviet Union),365,,,,365,365,1,25.1
377,808,Russia (Soviet Union),Government of Russia (Soviet Union),57,,APF,331,,1,Azerbaijan,1990,143,29,338,3,Russia (Soviet Union),365,,,,365,365,1,25.1
378,809,Trinidad and Tobago,Government of Trinidad and Tobago,8,,Jamaat al-Muslimeen,762,,2,,1990,39,32,55,3,Trinidad and Tobago,52,,,,52,52,5,25.1
379,810,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1991,60,60,240,3,Djibouti,522,,,,522,522,4,25.1
379,810,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1992,129,44,757,3,Djibouti,522,,,,522,522,4,25.1
379,810,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1993,33,33,107,3,Djibouti,522,,,,522,522,4,25.1
379,810,Djibouti,Government of Djibouti,96,,FRUD,530,,2,,1994,39,39,46,3,Djibouti,522,,,,522,522,4,25.1
379,811,Djibouti,Government of Djibouti,96,,FRUD-C,531,,2,,1999,25,25,57,3,Djibouti,522,,,,522,522,4,25.1
380,812,Georgia,Government of Georgia,63,,National Guard and Mkhedrioni,332,,2,,1991,52,52,170,3,Georgia,372,,,,372,372,1,25.1
380,813,Georgia,Government of Georgia,63,,Zviadists,333,,2,,1992,71,71,76,3,Georgia,372,,,,372,372,1,25.1
380,813,Georgia,Government of Georgia,63,,Zviadists,333,,2,,1993,152,152,152,3,Georgia,372,,,,372,372,1,25.1
382,818,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1991,552,551,1263,4,Sierra Leone,451,"438, 475",,,451,451,4,25.1
382,818,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1992,218,218,342,4,Sierra Leone,451,"438, 475",,,451,451,4,25.1
382,818,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1993,415,415,1088,4,"Liberia, Sierra Leone",451,"438, 475",,,451,"450, 451",4,25.1
382,818,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1994,628,628,779,4,Sierra Leone,451,"438, 475",,,451,451,4,25.1
382,818,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1995,1472,1472,2052,4,Sierra Leone,451,"438, 475",,,451,451,4,25.1
382,818,Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria",RUF,532,,2,,1996,570,570,735,4,Sierra Leone,451,"438, 475",,,451,451,4,25.1
382,"818, 819, 820",Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria","AFRC, Kamajors, RUF","532, 533, 534","Government of Guinea, Government of Nigeria",2,,1997,748,747,1552,4,Sierra Leone,451,"438, 475",,"438, 475",451,451,4,25.1
382,"818, 819, 820",Sierra Leone,Government of Sierra Leone,80,"Government of Guinea, Government of Nigeria","AFRC, Kamajors, RUF","532, 533, 534","Government of Guinea, Government of Nigeria",2,,1998,3287,3285,4197,4,Sierra Leone,451,"438, 475",,"438, 475",451,451,4,25.1
382,"818, 819",Sierra Leone,Government of Sierra Leone,80,"Government of Ghana, Government of Guinea, Government of Mali, Government of Nigeria","AFRC, RUF","532, 533",,2,,1999,3153,3153,5650,4,Sierra Leone,451,"452, 438, 432, 475",,,451,451,4,25.1
382,"818, 821",Sierra Leone,Government of Sierra Leone,80,Government of United Kingdom,"RUF, WSB","532, 535",,2,,2000,382,382,642,4,Sierra Leone,451,200,,,451,451,4,25.1
382,818,Sierra Leone,Government of Sierra Leone,80,,RUF,532,,2,,2001,48,48,92,3,Sierra Leone,451,,,,451,451,4,25.1
384,824,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,Republic of Slovenia,336,,1,Slovenia,1991,64,64,64,3,Serbia (Yugoslavia),345,,,,345,345,1,25.1
385,"825, 826",Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,"Croatian irregulars, Republic of Croatia","337, 370",,1,Croatia,1991,2958,2885,4401,3,Serbia (Yugoslavia),345,,,,345,345,1,25.1
385,826,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,Republic of Croatia,337,,1,Croatia,1992,153,153,163,3,Serbia (Yugoslavia),345,,,,345,345,1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1991,35,35,35,4,Azerbaijan,373,,,371,373,373,1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1992,2167,2099,3635,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1993,1171,968,1801,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,,1,Artsakh (Nagorno-Karabakh),1994,1507,1257,3937,3,"Armenia, Azerbaijan",373,,,,373,"371, 373",1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1997,29,29,36,4,Azerbaijan,373,,,371,373,373,1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),1998,34,34,38,4,Azerbaijan,373,,,371,373,373,1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2005,25,25,26,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2008,30,30,43,4,Azerbaijan,373,,,371,373,373,1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2012,25,25,27,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2014,46,45,54,4,Azerbaijan,373,,,371,373,373,1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2015,72,65,121,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2016,141,141,263,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2017,36,36,37,4,Azerbaijan,373,,,371,373,373,1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,Government of Turkey,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2020,7646,7547,9076,4,"Armenia, Azerbaijan",373,640,,371,373,"371, 373",1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2021,40,40,43,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2022,308,308,310,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,25.1
388,833,Azerbaijan,Government of Azerbaijan,64,,Republic of Artsakh,338,Government of Armenia,1,Artsakh (Nagorno-Karabakh),2023,462,462,462,4,"Armenia, Azerbaijan",373,,,371,373,"371, 373",1,25.1
