ConditionName,ConditionSNOMED,PathogenName,PathogenTaxonID,Fatalities,CountryName,CountryISO,Admin1Name,Admin1ISO,Admin2Name,CityName,PeriodStartDate,PeriodEndDate,PartOfCumulativeCountSeries,AgeRange,Subpopulation,PlaceOfAquisition,DiagnosisCertainty,SourceName,CountValue,DOI
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-04-15,1956-04-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-05-06,1956-05-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-05-20,1956-05-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-06-03,1956-06-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-06-10,1956-06-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-06-17,1956-06-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-07-01,1956-07-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-07-08,1956-07-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-07-15,1956-07-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-07-22,1956-07-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-07-29,1956-08-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,6.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-08-05,1956-08-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,6.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-08-12,1956-08-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-08-19,1956-08-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-08-26,1956-09-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-09-02,1956-09-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,5.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-09-09,1956-09-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,6.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-09-23,1956-09-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-09-30,1956-10-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-10-07,1956-10-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-10-14,1956-10-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-10-21,1956-10-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,5.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-10-28,1956-11-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-11-04,1956-11-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-11-18,1956-11-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-12-09,1956-12-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-12-23,1956-12-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1956-12-30,1957-01-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-01-20,1957-01-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-02-03,1957-02-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-02-24,1957-03-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-03-10,1957-03-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-04-07,1957-04-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-06-02,1957-06-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-06-09,1957-06-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-06-30,1957-07-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-07-14,1957-07-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-07-21,1957-07-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-07-28,1957-08-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-09-01,1957-09-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-09-15,1957-09-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-11-03,1957-11-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-11-10,1957-11-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-12-15,1957-12-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-12-22,1957-12-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1957-12-29,1958-01-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1958-01-26,1958-02-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1958-03-02,1958-03-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1958-07-27,1958-08-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1958-08-10,1958-08-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1958-08-17,1958-08-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1958-08-24,1958-08-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1958-08-31,1958-09-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1958-09-21,1958-09-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1958-10-12,1958-10-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1959-05-10,1959-05-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1959-05-17,1959-05-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1959-06-14,1959-06-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1959-07-12,1959-07-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1959-07-19,1959-07-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1959-08-02,1959-08-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,5.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1959-09-06,1959-09-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1959-09-27,1959-10-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1959-10-11,1959-10-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1959-10-25,1959-10-31,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1959-11-15,1959-11-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1959-12-13,1959-12-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1959-12-20,1959-12-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1960-01-17,1960-01-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1960-01-24,1960-01-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1960-06-12,1960-06-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1960-07-17,1960-07-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1960-08-07,1960-08-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1960-08-21,1960-08-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1960-08-28,1960-09-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1960-09-18,1960-09-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1960-09-25,1960-10-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1960-10-23,1960-10-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1960-11-06,1960-11-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1960-12-25,1960-12-31,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1961-02-12,1961-02-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1961-04-30,1961-05-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1961-05-21,1961-05-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1961-06-18,1961-06-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1961-06-25,1961-07-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1961-08-06,1961-08-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1961-10-15,1961-10-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1961-10-29,1961-11-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1962-11-04,1962-11-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1962-11-25,1962-12-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,OREGON,US-OR,NA,NA,1963-07-07,1963-07-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-01-03,1954-01-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,5.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-01-10,1954-01-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-01-17,1954-01-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-01-31,1954-02-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
