CityID,ObsID,year,LastObservation,City,metro_names,Country,continent,region,subregion,state_name,state_abbr,population,longitude,latitude,Walking,Cycling,Motorbykes,Active,Bus,Car,IncomeGroup,DataSource,DataLink,GDPPP 2022
M10733,C358,2019,YES,Valdosta,"Valdosta, GA Metro Area",United States,North America,North America,Northern America,Georgia,GA,140818,-83.2784851,30.8327022,NA,NA,NA,0.011803,0.0001,0.988197,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10734,ID0603,2004,NO,Valencia,Valencia,Spain,Europe,Europe,Southern Europe,,,1500000,-0.37,39.42,0.16,0.01,NA,0.17,0.21,0.62,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,32676.98371
M10734,ID0602,2010,YES,Valencia,Valencia,Spain,Europe,Europe,Southern Europe,,,1500000,-0.37,39.42,0.408367,0.01992,NA,0.42829,0.17231,0.3994,High income,The Metropolitan Mobility Observatory of Spain,http://www.madrid.org/cs/BlobServer?blobkey=id&blobwhere=1272011328217&blobheader=application%2Fpdf&blobheadername1=Content-Disposition&blobheadervalue1=filename%3DS4+Transyt+Andr%C3%A9s+Monz%C3%B3n.pdf&blobcol=urldata&blobtable=MungoBlobs,32676.98371
M10735,ID0604,2004,YES,Valladolid,Valladolid,Spain,Europe,Europe,Southern Europe,,,308000,-4.72,41.62,0.22,0.01,NA,0.23,0.2,0.57,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,32676.98371
M10736,C359,2019,YES,Vallejo-Fairfield,"Vallejo-Fairfield, CA Metro Area",United States,North America,North America,Northern America,California,CA,416642,-121.9017954,38.3104969,0.014908,0.00344,NA,0.018349,0.019495,0.962156,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10737,ID0605,2016,YES,Vancouver,Vancouver,Canada,North America,North America,Northern America,,,2658000,-123.1,49.25,0.071429,0.020408,NA,0.091837,0.204082,0.704082,High income,Census Profile Canada,https://www12.statcan.gc.ca/census-recensement/2016/dp-pd/prof/index.cfm,53371.69743
M10738,ID0607,2008,NO,Vantaa,Vantaa,Finland,Europe,Europe,Northern Europe,,,208100,25.035,60.295,0.22,0.08,NA,0.3,0.19,0.51,High income,The European Platform on Mobility Management,https://epomm.eu/ ,53755.91174
M10738,ID0606,2012,YES,Vantaa,Vantaa,Finland,Europe,Europe,Northern Europe,,,208100,25.035,60.295,0.25,0.09,NA,0.34,0.18,0.48,High income,The European Platform on Mobility Management,https://epomm.eu/ ,53755.91174
M10739,ID0608,2011,YES,Varna,Varna,Bulgaria,Europe,Europe,Eastern Europe,,,343602,27.905,43.19,0.287129,0.009901,NA,0.29703,0.22772,0.47525,Upper middle income,The European Platform on Mobility Management,https://epomm.eu/ ,15797.59558
M10740,ID0609,2001,YES,Vasteras,Vasteras,Sweden,Europe,Europe,Northern Europe,,,107005,16.543,59.607,0.27,0.16,NA,0.43,0.05,0.52,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56305.2502
M10741,ID0610,2012,YES,Velenje,Velenje,Slovenia,Europe,Europe,Southern Europe,,,32912,15.104,46.362,0.14,0.05,NA,0.19,0.1,0.71,High income,The European Platform on Mobility Management,https://epomm.eu/ ,32163.51142
M10742,ID0611,2011,YES,Veliko Tarnovo,Veliko Tarnovo,Bulgaria,Europe,Europe,Eastern Europe,,,71412,25.615,43.078,0.13,0.02,NA,0.15,0.2,0.65,Upper middle income,The European Platform on Mobility Management,https://epomm.eu/ ,15797.59558
M10743,ID0612,2001,YES,Venezia,Venezia,Italy,Europe,Europe,Southern Europe,,,289264,12.346,45.508,0.23,0.07,NA,0.3,0.25,0.45,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10744,ID0613,2013,YES,Veroia,Veroia,Greece,Europe,Europe,Southern Europe,,,44847,22.203,40.524,0.15,0.1,NA,0.25,0.15,0.6,High income,The European Platform on Mobility Management,https://epomm.eu/ ,22990.01357
M10745,ID0614,2001,YES,Verona,Verona,Italy,Europe,Europe,Southern Europe,,,259941,10.989,45.435,0.14,0.05,NA,0.19,0.12,0.69,High income,The European Platform on Mobility Management,https://epomm.eu/ ,38373.16605
M10746,ID0615,2016,YES,Victoria,Victoria (CMA),Canada,North America,North America,Northern America,,,396000,-123.35,48.46,0.102041,0.071429,NA,0.173469,0.112245,0.714286,High income,Census Profile Canada,https://www12.statcan.gc.ca/census-recensement/2016/dp-pd/prof/index.cfm,53371.69743
M10747,ID0621,2010,NO,Vienna,Vienna,Austria,Europe,Europe,Western Europe,,,1600000,16.393,48.222,0.28,0.05,NA,0.33,0.36,0.31,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56505.96828
M10747,ID0620,2011,NO,Vienna,Vienna,Austria,Europe,Europe,Western Europe,,,1700000,16.393,48.222,0.274725,0.05994,NA,0.33467,0.38162,0.28372,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56505.96828
M10747,ID0619,2012,NO,Vienna,Vienna,Austria,Europe,Europe,Western Europe,,,1700000,16.393,48.222,0.28,0.06,NA,0.34,0.39,0.27,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56505.96828
M10747,ID0618,2013,NO,Vienna,Vienna,Austria,Europe,Europe,Western Europe,,,1700000,16.393,48.222,0.27,0.06,NA,0.33,0.39,0.28,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56505.96828
M10747,ID0617,2014,NO,Vienna,Vienna,Austria,Europe,Europe,Western Europe,,,1800000,16.393,48.222,0.26,0.07,NA,0.33,0.39,0.28,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56505.96828
M10747,ID0616,2015,YES,Vienna,Vienna,Austria,Europe,Europe,Western Europe,,,1800000,16.393,48.222,0.27,0.07,NA,0.34,0.39,0.27,High income,The European Platform on Mobility Management,https://epomm.eu/ ,56505.96828
M10748,ID0622,2006,YES,Vienne,Vienne,France,Europe,Europe,Western Europe,,,29162,4.87,45.52,0.2,0.01,NA,0.21,0.05,0.74,High income,The European Platform on Mobility Management,https://epomm.eu/ ,44460.81785
M10749,ID0623,2004,YES,Vigo,Vigo,Spain,Europe,Europe,Southern Europe,,,295000,-8.71,42.22,NA,NA,NA,0.19,0.13,0.68,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,32676.98371
M10750,ID0625,2001,NO,Vilnius,Vilnius,Lithuania,Europe,Europe,Northern Europe,,,555733,25.276,54.678,NA,NA,NA,0.39,0.29,0.32,High income,The European Platform on Mobility Management,https://epomm.eu/ ,27102.78153
M10750,ID0624,2011,YES,Vilnius,Vilnius,Lithuania,Europe,Europe,Northern Europe,,,554192,25.276,54.678,0.36,0.01,NA,0.37,0.25,0.38,High income,The European Platform on Mobility Management,https://epomm.eu/ ,27102.78153
M10751,C361,2019,YES,Vineland-Bridgeton,"Vineland-Bridgeton, NJ Metro Area",United States,North America,North America,Northern America,New Jersey,NJ,155340,-75.014873,39.448509,0.012115,0.002203,NA,0.014317,0.003304,0.982379,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10752,C362,2019,YES,Virginia Beach,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",United States,North America,North America,Northern America,Virginia,VA,1674973,-75.9774183,36.8529841,0.032483,0.00232,NA,0.034803,0.011601,0.953596,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10753,ID0626,2010,YES,Visakhapatnam,Visakhapatnam,India,Asia,South Asia,Southern Asia,,,2278000,83.21,17.67,0.52,0.03,NA,0.55,0.19,0.26,Lower middle income,Local Governments for Sustainability - ICLEI,https://iclei.org/ ,2484.845429
M10754,C363,2019,YES,Visalia-Porterville,"Visalia-Porterville, CA Metro Area",United States,North America,North America,Northern America,California,CA,444334,-119.189601,36.45182,0.013994,0.003229,NA,0.017223,0.005382,0.977395,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10755,ID0629,2006,NO,Vitoria-Gasteiz,Vitoria-Gasteiz,Spain,Europe,Europe,Southern Europe,,,230000,-2.677,42.851,0.498492,0.033166,NA,0.53166,0.07739,0.39095,High income,How did Bicycle Share Increase in Vitoria-Gasteiz,https://www.sciencedirect.com/science/article/pii/S2352146516307979,32676.98371
M10755,ID0628,2011,NO,Vitoria-Gasteiz,Vitoria-Gasteiz,Spain,Europe,Europe,Southern Europe,,,240000,-2.677,42.851,0.552712,0.069601,NA,0.62231,0.087,0.29069,High income,How did Bicycle Share Increase in Vitoria-Gasteiz,https://www.sciencedirect.com/science/article/pii/S2352146516307979,32676.98371
M10755,ID0627,2014,YES,Vitoria-Gasteiz,Vitoria-Gasteiz,Spain,Europe,Europe,Southern Europe,,,240000,-2.677,42.851,0.543544,0.123123,NA,0.66667,0.07608,0.25726,High income,How did Bicycle Share Increase in Vitoria-Gasteiz,https://www.sciencedirect.com/science/article/pii/S2352146516307979,32676.98371
M10756,ID0002,2008,NO,Vorarlberg Land,Vorarlberg Land,Austria,Europe,Europe,Western Europe,,,375282,9.933,47.4,0.18,0.15,NA,0.33,0.13,0.54,High income,Mobilitätserhebung Vorarlberg 2017,https://vorarlberg.at/documents/302033/472144/Verkehrsbefragungkontiv2017.pdf/8a3127a1-7583-112b-0ed0-bd6143b734e1?t=1616166076423,56505.96828
M10756,ID0001,2013,NO,Vorarlberg Land,Vorarlberg Land,Austria,Europe,Europe,Western Europe,,,375282,9.933,47.4,0.19,0.15,NA,0.34,0.14,0.52,High income,Mobilitätserhebung Vorarlberg 2017,https://vorarlberg.at/documents/302033/472144/Verkehrsbefragungkontiv2017.pdf/8a3127a1-7583-112b-0ed0-bd6143b734e1?t=1616166076423,56505.96828
M10756,ID0630,2017,YES,Vorarlberg Land,Vorarlberg Land,Austria,Europe,Europe,Western Europe,,,375282,9.933,47.4,0.18,0.16,NA,0.34,0.14,0.52,High income,Mobilitätserhebung Vorarlberg 2017,https://vorarlberg.at/documents/302033/472144/Verkehrsbefragungkontiv2017.pdf/8a3127a1-7583-112b-0ed0-bd6143b734e1?t=1616166076423,56505.96828
M10757,ID0631,2013,YES,Vratza,Vratza,Bulgaria,Europe,Europe,Eastern Europe,,,60692,23.764,43.396,0.24,0.01,NA,0.25,0.2,0.55,Upper middle income,The European Platform on Mobility Management,https://epomm.eu/ ,15797.59558
M10758,C364,2019,YES,Waco,"Waco, TX Metro Area",United States,North America,North America,Northern America,Texas,TX,254144,-97.1466695,31.549333,0.017957,0.001122,NA,0.01908,0.0001,0.98092,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10759,C365,2019,YES,Walla Walla,"Walla Walla, WA Metro Area",United States,North America,North America,Northern America,Washington,WA,62899,-118.3430208,46.0645809,0.060395,0.011614,NA,0.072009,0.004646,0.923345,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10760,C366,2019,YES,Warner Robins,"Warner Robins, GA Metro Area",United States,North America,North America,Northern America,Georgia,GA,182468,-83.624201,32.6130007,0.010045,0.001116,NA,0.011161,0.006696,0.982143,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10761,ID0633,2005,NO,Warsaw,Warsaw,Poland,Europe,Europe,Eastern Europe,,,1700000,21.021,52.241,0.21,0.01,NA,0.22,0.54,0.24,High income,The European Platform on Mobility Management,https://epomm.eu/ ,22112.86157
M10761,ID0632,2015,YES,Warsaw,Warsaw,Poland,Europe,Europe,Eastern Europe,,,1740000,21.021,52.241,0.18,0.03,NA,0.21,0.47,0.32,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,22112.86157
M10762,C367,2019,YES,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",United States,North America,North America,Northern America,Virginia,VA,5787825,-77.1250349,38.8851196,0.032885,0.005979,NA,0.038864,0.061286,0.899851,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10763,ID0634,2011,YES,Waterford,Waterford,Ireland,Europe,Europe,Northern Europe,,,51519,-7.104,52.256,0.15,0.02,NA,0.17,0.03,0.8,High income,The European Platform on Mobility Management,https://epomm.eu/ ,103684.8808
M10764,C368,2019,YES,Waterloo-Cedar Falls,"Waterloo-Cedar Falls, IA Metro Area",United States,North America,North America,Northern America,Iowa,IA,166588,-92.3425775,42.492786,0.048726,0.003322,NA,0.052049,0.0001,0.947951,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10765,C369,2019,YES,Watertown-Fort Drum,"Watertown-Fort Drum, NY Metro Area",United States,North America,North America,Northern America,New York,NY,116882,-75.9118592,43.9717872,0.075658,0.003289,NA,0.078947,0.001096,0.919956,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10766,ID0635,2021,YES,Watford,Watford,United Kingdom,Europe,Europe,Northern Europe,,,121000,-0.391,51.655,0.28,0.025,NA,0.305,0.115,0.58,High income,Transforming Travel in Watford: the strategy for 2021-2041,https://watford.moderngov.co.uk/documents/s36720/Cabinet%20Report%20for%20Transforming%20Travel%20in%20Watford%20The%20Strategy%20for%202021%20-%202041.pdf,48866.60396
M10767,C370,2019,YES,Wausau,"Wausau, WI Metro Area",United States,North America,North America,Northern America,Wisconsin,WI,133363,-89.6301221,44.9591352,0.016298,0.006985,NA,0.023283,0.002328,0.974389,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10768,C371,2019,YES,Weirton-Steubenville,"Weirton-Steubenville, WV-OH Metro Area",United States,North America,North America,Northern America,Ohio,OH,121661,-80.6339638,40.3697905,NA,NA,NA,0.029967,0.00111,0.968923,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10769,ID0636,2018,YES,Wellington,Wellington,New Zealand,Oceania,East Asia and Pacific,Australia and New Zeland,,,207000,174.77,-41.29,0.216495,0.041237,NA,0.257732,0.237113,0.505155,High income,NZ Census 2018,https://www.stats.govt.nz/2018-census/,48527.82892
M10770,C372,2019,YES,Wenatchee,"Wenatchee, WA Metro Area",United States,North America,North America,Northern America,Washington,WA,111451,-120.3103494,47.4234599,0.040909,0.004545,NA,0.045455,0.013636,0.940909,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10771,ID0637,2011,YES,West Midlands,West Midlands,United Kingdom,Europe,Europe,Northern Europe,,,2700000,-1.896,52.511,0.1,0.02,NA,0.12,0.18,0.7,High income,The European Platform on Mobility Management,https://epomm.eu/ ,48866.60396
M10772,C373,2019,YES,Wheeling,"Wheeling, WV-OH Metro Area",United States,North America,North America,Northern America,West Virginia,WV,145460,-80.7209149,40.0639616,NA,NA,NA,0.03125,0.003233,0.965517,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10773,C374,2019,YES,Wichita,"Wichita Falls, TX Metro Area",United States,North America,North America,Northern America,Kansas,KS,627862,-97.330053,37.6871761,0.075594,0.00216,NA,0.077754,0.00216,0.920086,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10774,C375,2019,YES,Wichita Falls,"Wichita, KS Metro Area",United States,North America,North America,Northern America,Texas,TX,149495,-98.4933873,33.9137085,0.012088,0.003297,NA,0.015385,0.004396,0.98022,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10775,ID0639,2016,YES,Wiesbaden,Wiesbaden,Germany,Europe,Europe,Western Europe,,,277493,8.259,50.068,0.17,0.086,NA,0.256,0.277,0.467,High income,Wiesbadener Stadtanalysen,https://www.wiesbaden.de/medien-zentral/dok/leben/stadtportrait/Stadtanalyse_LiW_Verkehr.pdf,52745.75571
M10776,C376,2019,YES,Williamsport,"Williamsport, PA Metro Area",United States,North America,North America,Northern America,Pennsylvania,PA,115501,-77.0010786,41.2411897,0.036545,0.003322,NA,0.039867,0.011074,0.949059,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10777,C377,2019,YES,Wilmington,"Wilmington, NC Metro Area",United States,North America,North America,Northern America,North Carolina,NC,261335,-77.9447102,34.2257255,0.005995,0.004796,NA,0.010791,0.008393,0.980815,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10778,C378,2019,YES,Winchester,"Winchester, VA-WV Metro Area",United States,North America,North America,Northern America,Virginia,VA,129477,-78.1633341,39.1856597,0.033937,0.001131,NA,0.035068,0.004525,0.960407,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10779,ID0640,2016,YES,Winnipeg,Winnipeg,Canada,North America,North America,Northern America,,,832000,-97.14,49.91,0.05,0.02,NA,0.07,0.14,0.79,High income,Census Profile Canada,https://www12.statcan.gc.ca/census-recensement/2016/dp-pd/prof/index.cfm,53371.69743
M10780,C379,2019,YES,Winston-Salem,"Winston-Salem, NC Metro Area",United States,North America,North America,Northern America,North Carolina,NC,640858,-80.244216,36.0998596,0.012687,0.001153,NA,0.013841,0.004614,0.981546,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10781,ID0641,2006,YES,Witten,Witten,Germany,Europe,Europe,Western Europe,,,100248,7.336,51.448,0.16,0.03,NA,0.19,0.13,0.68,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10782,C380,2019,YES,Worcester,"Worcester, MA-CT Metro Area",United States,North America,North America,Northern America,Massachusetts,MA,914452,-71.8022934,42.2625932,0.019512,0.002439,NA,0.021951,0.007317,0.970732,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10783,ID0642,2011,YES,Wrexham,Wrexham,United Kingdom,Europe,Europe,Northern Europe,,,134800,-2.992,53.042,0.09,0.01,NA,0.1,0.07,0.83,High income,The European Platform on Mobility Management,https://epomm.eu/ ,48866.60396
M10784,ID0644,2011,NO,Wroclaw,Wroclaw,Poland,Europe,Europe,Eastern Europe,,,632996,17.036,51.119,0.19,0.04,NA,0.23,0.35,0.42,High income,The European Platform on Mobility Management,https://epomm.eu/ ,22112.86157
M10784,ID0643,2018,YES,Wroclaw,Wroclaw,Poland,Europe,Europe,Eastern Europe,,,630000,17.036,51.119,0.243216,0.063317,NA,0.306533,0.277387,0.41608,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,22112.86157
M10785,ID0647,2002,NO,Wuppertal,Wuppertal,Germany,Europe,Europe,Western Europe,,,366680,7.146,51.253,0.3,0.01,NA,0.31,0.18,0.51,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10785,ID0646,2011,NO,Wuppertal,Wuppertal,Germany,Europe,Europe,Western Europe,,,349470,7.146,51.253,0.15,0.02,NA,0.17,0.26,0.57,High income,Mobilitätsbefragung 2020 Stadt Wuppertal,https://www.wuppertal.de/rathaus-buergerservice/verkehr/mobil_sein/mobilitaetsbefragung.php.media/383782/Mobilitaetsuntersuchung_Wuppertal_2020_Kurzfassung.pdf,52745.75571
M10785,ID0645,2020,YES,Wuppertal,Wuppertal,Germany,Europe,Europe,Western Europe,,,349470,7.146,51.253,0.22,0.08,NA,0.3,0.12,0.58,High income,Mobilitätsbefragung 2020 Stadt Wuppertal,https://www.wuppertal.de/rathaus-buergerservice/verkehr/mobil_sein/mobilitaetsbefragung.php.media/383782/Mobilitaetsuntersuchung_Wuppertal_2020_Kurzfassung.pdf,52745.75571
M10786,C381,2019,YES,Yakima,"Yakima, WA Metro Area",United States,North America,North America,Northern America,Washington,WA,242624,-120.5058987,46.6020711,0.017297,0.002162,NA,0.019459,0.001081,0.979459,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10787,ID0648,2011,YES,York,York,United Kingdom,Europe,Europe,Northern Europe,,,197800,-1.087,53.956,0.2,0.12,NA,0.32,0.11,0.57,High income,The European Platform on Mobility Management,https://epomm.eu/ ,48866.60396
M10788,C382,2019,YES,York-Hanover,"York-Hanover, PA Metro Area",United States,North America,North America,Northern America,Pennsylvania,PA,433572,-76.9830358,39.8006553,0.021814,0.001148,NA,0.022962,0.004592,0.972445,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10789,C383,2019,YES,Youngstown,"Youngstown-Warren-Boardman, OH-PA Metro Area",United States,North America,North America,Northern America,Ohio,OH,553906,-80.6632103,41.0799329,0.022654,0.001079,NA,0.023732,0.005394,0.970874,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10790,C384,2019,YES,Yuba City,"Yuba City, CA Metro Area",United States,North America,North America,Northern America,California,CA,165810,-121.6169108,39.1404477,NA,NA,NA,0.016026,0.003205,0.980769,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10791,C385,2019,YES,Yuma,"Yuma, AZ Metro Area",United States,North America,North America,Northern America,Arizona,AZ,199154,-114.6276916,32.6926512,0.009847,0.002188,NA,0.012035,0.017505,0.97046,High income,US CENSUS DATA - Commuting,https://censusreporter.org/ ,81695.18707
M10792,ID0649,1998,YES,Zagreb,Zagreb,Croatia,Europe,Europe,Southern Europe,,,779000,15.963,45.806,0.25,0.01,NA,0.26,0.37,0.37,High income,The European Platform on Mobility Management,https://epomm.eu/ ,21459.78478
M10793,ID0657,2007,NO,Zaragoza,Zaragoza,Spain,Europe,Europe,Southern Europe,,,674000,-0.87,41.65,0.5052,0.0092,NA,0.5144,0.2007,0.2849,High income,The European Platform on Mobility Management,https://epomm.eu/ ,32676.98371
M10793,ID0650,2017,YES,Zaragoza,Zaragoza,Spain,Europe,Europe,Southern Europe,,,674000,-0.87,41.65,0.461871,0.029175,NA,0.491046,0.238531,0.270423,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,32676.98371
M10794,ID0651,2011,YES,Zilina,Žilina,Slovakia,Europe,Europe,Eastern Europe,,,81515,18.736,49.226,0.24,0.08,NA,0.32,0.22,0.46,High income,The European Platform on Mobility Management,https://epomm.eu/ ,24470.23854
M10795,ID0652,2015,YES,Zlín,Zlín,Czechia,Europe,Europe,Eastern Europe,,,75112,17.666,49.225,0.22,0.01,NA,0.23,0.26,0.51,High income,The European Platform on Mobility Management,https://epomm.eu/ ,30427.42347
M10796,ID0655,2001,NO,Zurich,Zürich,Switzerland,Europe,Europe,Western Europe,,,365098,8.539,47.371,0.23,0.07,NA,0.3,0.27,0.43,High income,The European Platform on Mobility Management,https://epomm.eu/ ,99994.93802
M10796,ID0654,2005,NO,Zurich,Zürich,Switzerland,Europe,Europe,Western Europe,,,390000,8.539,47.371,0.35,0.06,NA,0.41,0.29,0.3,High income,The European Platform on Mobility Management,https://epomm.eu/ ,99994.93802
M10796,ID0653,2015,YES,Zurich,Zürich,Switzerland,Europe,Europe,Western Europe,,,390000,8.539,47.371,0.336735,0.122449,NA,0.459184,0.326531,0.214286,High income,Urban Audit,https://ec.europa.eu/eurostat/web/gisco/geodata/reference-data/administrative-units-statistical-units/urban-audit,99994.93802
M10797,ID0656,2008,YES,Zwickau,Zwickau,Germany,Europe,Europe,Western Europe,,,99605,12.492,50.718,0.23,0.05,NA,0.28,0.11,0.61,High income,The European Platform on Mobility Management,https://epomm.eu/ ,52745.75571
M10798,ID0663,2018,YES,Regensburg,Regensburg,Germany,Europe,Europe,Western Europe,,,153542,12.097295,49.02557,0.24,0.24,NA,0.48,0.11,0.41,High income,Traffic Behavior - TU Dresden,https://www.regensburg.de/rathaus/aemteruebersicht/planungs-u-baureferat/stadtplanungsamt/informationen-verkehrsplanung/verkehrsverhalten-tu-dresden,52745.75571
M10799,ID0667,2018,YES,Guangzhou,Guangzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,15000000,113.2644,23.1291,NA,NA,NA,0.44,0.34,0.22,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10800,ID0668,2018,YES,Chengdu,Chengdu,China,Asia,East Asia and Pacific,Eastern Asia,,,16000000,104.0668,30.5728,NA,NA,NA,0.34,0.42,0.24,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10801,ID0669,2018,YES,Shenzhen,Shenzhen,China,Asia,East Asia and Pacific,Eastern Asia,,,12530000,114.0579,22.5431,NA,NA,NA,0.25,0.47,0.28,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10802,ID0670,2018,YES,Tianjin,Tianjin,China,Asia,East Asia and Pacific,Eastern Asia,,,15620000,117.2059,39.3434,NA,NA,NA,0.37,0.34,0.29,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10803,ID0671,2018,YES,Chongqing,Chongqing,China,Asia,East Asia and Pacific,Eastern Asia,,,31020000,106.5516,29.5634,NA,NA,NA,0.4,0.3,0.3,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10804,ID0672,2018,YES,Changzhou,Changzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,4710000,119.9744,31.8107,NA,NA,NA,0.52,0.28,0.2,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10805,ID0673,2018,YES,Nanjing,Nanjing,China,Asia,East Asia and Pacific,Eastern Asia,,,8270000,118.7969,32.0603,NA,NA,NA,0.51,0.28,0.21,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10806,ID0674,2018,YES,Hangzhou,Hangzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,9420000,120.1536,30.2875,NA,NA,NA,0.38,0.41,0.21,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10807,ID0675,2018,YES,Wuhan,Wuhan,China,Asia,East Asia and Pacific,Eastern Asia,,,10850000,114.3055,30.5928,NA,NA,NA,0.37,0.43,0.2,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10808,ID0676,2018,YES,Zhengzhou,Zhengzhou,China,Asia,East Asia and Pacific,Eastern Asia,,,10136000,113.6254,34.7466,NA,NA,NA,0.45,0.33,0.22,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10809,ID0677,2018,YES,Changsha,Changsha,China,Asia,East Asia and Pacific,Eastern Asia,,,8170000,112.9388,28.2282,NA,NA,NA,0.43,0.33,0.24,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10810,ID0678,2018,YES,Xian,Xian,China,Asia,East Asia and Pacific,Eastern Asia,,,8700000,108.9398,34.3416,NA,NA,NA,0.38,0.37,0.25,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
M10811,ID0679,2018,YES,Harbin,Harbin,China,Asia,East Asia and Pacific,Eastern Asia,,,5320000,126.5349,45.8038,NA,NA,NA,0.45,0.29,0.26,Upper middle income,EF CHINA,https://www.efchina.org/Reports-en/green-mobility-and-carbon-emissions-in-chinese-cities?set_language=en,12614.06099
