Country;Subject Descriptor;Units;Scale;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
St. Vincent and the Grenadines;Implied PPP conversion rate;National currency per current international dollar;Units;1.594;1.616;1.620;1.563;1.567;1.555;1.582;1.576;1.608;1.615;1.576;1.636;1.623;1.563;1.586;1.586;1.603;1.678;1.680;1.650;1.716;1.676;1.658;1.668;1.634;1.606;1.584;1.589;1.549;1.538;1.470;1.440;1.398;1.409
St. Vincent and the Grenadines;Total investment;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;23.588;24.332;24.692;24.094;23.644;25.596;28.312;33.045;36.560;38.375
St. Vincent and the Grenadines;Gross national savings;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;13.485;13.415;10.524;6.477;6.194;8.478;-0.405;0.026;-2.585;-1.505;-3.772;-2.028;-3.760;-1.609;8.746;11.606;12.198;13.340;23.206;12.403;9.817;15.977;21.535
St. Vincent and the Grenadines;Inflation, average consumer prices;Index;Units;58.711;62.188;64.554;67.304;67.570;69.186;72.239;72.599;74.127;74.877;75.022;76.430;77.001;77.098;79.297;82.030;84.505;90.415;99.568;99.939;100.700;103.908;106.608;107.467;107.675;105.817;105.650;107.925;110.433;111.433;110.758;112.483;118.850;124.275
St. Vincent and the Grenadines;Inflation, average consumer prices;Percent change;Units;7.250;5.922;3.805;4.260;0.395;2.391;4.413;0.499;2.105;1.013;0.193;1.876;0.748;0.125;2.853;3.446;3.017;6.995;10.123;0.373;0.761;3.186;2.598;0.805;0.194;-1.726;-0.158;2.153;2.324;0.906;-0.606;1.557;5.660;4.565
St. Vincent and the Grenadines;Inflation, end of period consumer prices;Index;Units;61.669;63.083;65.021;67.969;67.969;70.392;72.937;73.542;75.966;74.592;75.642;76.780;76.435;78.567;79.557;82.660;86.636;93.861;102.665;100.396;101.300;106.100;107.200;107.200;107.300;105.100;106.100;109.300;110.800;111.300;110.200;114.000;121.600;126.500
St. Vincent and the Grenadines;Inflation, end of period consumer prices;Percent change;Units;9.149;2.292;3.073;4.534;0.000;3.565;3.614;0.831;3.295;-1.808;1.408;1.504;-0.450;2.790;1.260;3.900;4.810;8.340;9.380;-2.210;0.900;4.738;1.037;0.000;0.093;-2.050;0.951;3.016;1.372;0.451;-0.988;3.448;6.667;4.030
St. Vincent and the Grenadines;Volume of imports of goods and services;Percent change;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;28.974;10.510;-5.116;-5.966;-0.293;-5.777;-4.881;6.831;19.163
St. Vincent and the Grenadines;Volume of Imports of goods;Percent change;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;8.515;3.698;-3.273;0.680;-2.442;-1.583;0.710;6.115;10.061
St. Vincent and the Grenadines;Volume of exports of goods and services;Percent change;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;12.897;6.188;-9.409;7.728;1.792;-32.872;-27.252;72.379;19.529
St. Vincent and the Grenadines;Volume of exports of goods;Percent change;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;7.058;7.691;-7.998;-0.123;-0.657;28.390;-45.190;16.647;4.656
St. Vincent and the Grenadines;Unemployment rate;Percent of total labor force;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
St. Vincent and the Grenadines;Employment;Persons;Millions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
St. Vincent and the Grenadines;Population;Persons;Millions;0.106;0.106;0.107;0.107;0.107;0.107;0.107;0.107;0.107;0.108;0.108;0.108;0.108;0.108;0.108;0.108;0.108;0.109;0.109;0.109;0.109;0.109;0.109;0.109;0.110;0.110;0.110;0.110;0.111;0.111;0.111;0.111;0.111;0.111
St. Vincent and the Grenadines;General government revenue;National currency;Billions;0.173;0.186;0.179;0.173;0.189;0.193;0.217;0.236;0.255;0.265;0.265;0.284;0.312;0.323;0.329;0.351;0.399;0.463;0.535;0.543;0.532;0.499;0.484;0.489;0.575;0.543;0.596;0.572;0.588;0.631;0.629;0.719;0.714;0.778
St. Vincent and the Grenadines;General government revenue;Percent of GDP;Units;25.386;25.755;22.620;21.306;23.079;21.354;22.758;23.586;23.578;23.522;22.968;22.802;23.712;23.475;22.144;22.402;22.951;24.052;27.026;28.171;27.358;25.876;24.540;23.638;27.598;25.582;27.096;25.085;24.643;25.707;26.984;29.990;27.239;26.909
St. Vincent and the Grenadines;General government total expenditure;National currency;Billions;0.162;0.189;0.205;0.186;0.188;0.183;0.202;0.264;0.274;0.287;0.275;0.304;0.339;0.357;0.369;0.418;0.453;0.523;0.560;0.598;0.604;0.566;0.519;0.609;0.633;0.586;0.595;0.607;0.628;0.716;0.767;0.891;0.959;1.124
St. Vincent and the Grenadines;General government total expenditure;Percent of GDP;Units;23.658;26.240;25.938;22.802;22.955;20.252;21.173;26.394;25.398;25.469;23.783;24.397;25.711;25.981;24.852;26.701;26.074;27.121;28.319;31.022;31.053;29.373;26.340;29.450;30.417;27.596;27.056;26.647;26.289;29.159;32.906;37.180;36.587;38.838
St. Vincent and the Grenadines;General government net lending/borrowing;National currency;Billions;0.012;-0.004;-0.026;-0.012;0.001;0.010;0.015;-0.028;-0.020;-0.022;-0.009;-0.020;-0.026;-0.034;-0.040;-0.067;-0.054;-0.059;-0.026;-0.055;-0.072;-0.067;-0.035;-0.120;-0.059;-0.043;0.001;-0.036;-0.039;-0.085;-0.138;-0.172;-0.245;-0.345
St. Vincent and the Grenadines;General government net lending/borrowing;Percent of GDP;Units;1.728;-0.485;-3.318;-1.496;0.124;1.102;1.585;-2.808;-1.819;-1.947;-0.816;-1.595;-1.999;-2.505;-2.708;-4.299;-3.123;-3.069;-1.293;-2.851;-3.695;-3.497;-1.800;-5.811;-2.820;-2.013;0.040;-1.562;-1.646;-3.452;-5.923;-7.190;-9.348;-11.928
St. Vincent and the Grenadines;General government structural balance;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
St. Vincent and the Grenadines;General government structural balance;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
St. Vincent and the Grenadines;General government primary net lending/borrowing;National currency;Billions;0.015;0.003;-0.020;-0.005;0.010;0.022;0.027;-0.014;-0.004;0.001;0.016;0.005;--;-0.007;-0.013;-0.031;-0.011;-0.014;0.010;-0.014;-0.030;-0.033;-0.002;-0.079;-0.030;-0.005;0.027;0.007;0.003;-0.040;-0.097;-0.117;-0.190;-0.297
St. Vincent and the Grenadines;General government primary net lending/borrowing;Percent of GDP;Units;2.264;0.374;-2.501;-0.560;1.172;2.461;2.832;-1.409;-0.345;0.072;1.402;0.378;-0.018;-0.480;-0.851;-1.992;-0.636;-0.747;0.488;-0.726;-1.546;-1.688;-0.114;-3.836;-1.441;-0.216;1.215;0.316;0.145;-1.611;-4.158;-4.886;-7.244;-10.264
St. Vincent and the Grenadines;General government net debt;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
St. Vincent and the Grenadines;General government net debt;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
St. Vincent and the Grenadines;General government gross debt;National currency;Billions;0.378;0.386;0.401;0.401;0.445;0.431;0.393;0.393;0.430;0.601;0.626;0.648;0.700;0.760;0.869;0.791;0.777;0.933;0.994;1.104;1.188;1.233;1.337;1.446;1.563;1.594;1.746;1.572;1.657;1.674;1.865;2.118;2.261;2.580
St. Vincent and the Grenadines;General government gross debt;Percent of GDP;Units;55.311;53.525;50.661;49.261;54.230;47.591;41.167;39.334;39.851;53.430;54.195;51.904;53.152;55.261;58.516;50.488;44.715;48.424;50.228;57.248;61.098;63.989;67.809;69.947;75.037;75.096;79.445;68.996;69.396;68.155;79.970;88.355;86.301;89.178
St. Vincent and the Grenadines;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;0.683;0.722;0.792;0.814;0.821;0.905;0.954;0.999;1.079;1.126;1.155;1.248;1.317;1.375;1.485;1.566;1.737;1.927;1.978;1.929;1.945;1.927;1.971;2.067;2.082;2.123;2.198;2.278;2.388;2.456;2.332;2.398;2.620;2.893
St. Vincent and the Grenadines;Current account balance;U.S. dollars;Billions;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-0.194;-0.123;-0.107;-0.100;-0.091;-0.022;-0.137;-0.206;-0.200;-0.180
St. Vincent and the Grenadines;Current account balance;Percent of GDP;Units;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-25.197;-15.586;-13.086;-11.897;-10.304;-2.391;-15.909;-23.228;-20.583;-16.840
Sudan;Gross domestic product, constant prices;National currency;Billions;8.201;8.777;9.264;9.519;9.853;10.726;11.312;11.998;12.986;13.536;14.671;16.266;17.232;18.316;19.257;20.344;21.673;22.916;23.798;23.139;24.032;23.259;19.304;19.682;20.599;21.610;22.625;22.799;22.277;21.720;20.932;21.036;20.510;16.254
Sudan;Gross domestic product, constant prices;Percent change;Units;0.838;7.024;5.541;2.750;3.514;8.860;5.465;6.057;8.242;4.235;8.385;10.867;5.941;6.289;5.136;5.648;6.531;5.735;3.847;-2.768;3.858;-3.214;-17.005;1.955;4.661;4.906;4.700;0.768;-2.290;-2.500;-3.630;0.500;-2.500;-20.755
Sudan;Gross domestic product, current prices;National currency;Billions;0.101;0.177;0.302;0.836;1.726;3.888;10.478;16.137;21.936;27.059;33.771;40.659;47.756;55.734;68.721;85.707;98.292;119.837;135.512;134.215;170.993;209.071;225.798;314.076;440.700;506.351;743.952;886.328;1,362.493;2,014.632;5,126.172;14,667.294;18,835.921;26,063.747
Sudan;Gross domestic product, current prices;U.S. dollars;Billions;2.245;2.528;3.100;5.246;5.961;6.694;8.377;10.241;10.924;10.714;13.134;15.716;18.137;21.355;26.646;35.183;45.264;59.440;64.833;54.812;65.716;66.448;48.948;52.892;60.726;64.534;64.888;48.906;33.590;31.484;35.237;35.142;33.517;36.998
Sudan;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;39.615;43.832;47.315;49.769;52.618;58.481;62.806;67.759;74.168;78.403;86.902;98.515;105.990;114.880;124.028;135.143;148.409;161.172;170.596;166.897;175.443;173.309;146.516;151.923;161.774;171.286;181.041;185.698;192.299;183.587;197.529;171.102;178.718;146.722
Sudan;Gross domestic product, deflator;Index;Units;1.232;2.016;3.261;8.781;17.522;36.252;92.626;134.505;168.914;199.897;230.180;249.963;277.133;304.292;356.872;421.283;453.521;522.941;569.436;580.040;711.533;898.870;1,169.685;1,595.783;2,139.421;2,343.172;3,288.145;3,887.572;6,116.163;9,275.445;24,490.045;69,723.685;91,835.922;160,357.634
Sudan;Gross domestic product per capita, constant prices;National currency;Units;318.499;330.850;339.087;338.381;340.351;383.763;395.537;410.877;435.785;445.276;471.749;509.900;526.979;545.116;558.590;576.326;598.409;616.694;624.187;591.532;598.786;712.139;550.674;544.235;552.410;562.235;571.364;559.036;530.599;502.527;472.014;462.352;439.370;339.356
Sudan;Gross domestic product per capita, constant prices;"Purchasing power parity; 2021 international dollar";Units;2,590.554;2,691.012;2,758.007;2,752.265;2,768.287;3,121.388;3,217.153;3,341.920;3,544.517;3,621.714;3,837.035;4,147.337;4,286.250;4,433.774;4,543.364;4,687.622;4,867.242;5,015.959;5,076.910;4,811.302;4,870.306;5,792.275;4,478.982;4,426.611;4,493.100;4,573.012;4,647.268;4,546.993;4,315.696;4,087.367;3,839.185;3,760.605;3,573.674;2,760.200
Sudan;Gross domestic product per capita, current prices;National currency;Units;3.924;6.670;11.056;29.713;59.637;139.123;366.368;552.650;736.104;890.093;1,085.870;1,274.563;1,460.432;1,658.744;1,993.449;2,427.964;2,713.912;3,224.946;3,554.349;3,431.121;4,260.561;6,401.201;6,441.155;8,684.814;11,818.378;13,174.132;18,787.292;21,732.925;32,452.288;46,611.583;115,596.324;322,369.145;403,499.482;544,183.794
Sudan;Gross domestic product per capita, current prices;U.S. dollars;Units;87.197;95.292;113.476;186.506;205.922;239.507;292.909;350.723;366.582;352.442;422.316;492.676;554.652;635.575;772.939;996.677;1,249.767;1,599.596;1,700.513;1,401.244;1,637.419;2,034.461;1,396.292;1,462.582;1,628.497;1,679.025;1,638.638;1,199.177;800.064;728.420;794.613;772.378;717.995;772.489
Sudan;Gross domestic product per capita, current prices;"Purchasing power parity; international dollars";Units;1,538.454;1,652.168;1,731.890;1,769.245;1,817.546;2,092.342;2,196.020;2,320.522;2,488.862;2,579.053;2,794.279;3,088.257;3,241.297;3,419.049;3,597.764;3,828.400;4,097.683;4,337.296;4,474.570;4,266.628;4,371.443;5,306.243;4,179.547;4,200.981;4,338.349;4,456.487;4,571.885;4,553.347;4,580.248;4,247.575;4,454.333;3,760.605;3,828.455;3,063.396
Sudan;Output gap in percent of potential GDP;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sudan;Gross domestic product based on purchasing-power-parity (PPP) share of world total;Percent;Units;0.145;0.152;0.144;0.145;0.146;0.153;0.156;0.158;0.167;0.168;0.174;0.188;0.194;0.199;0.199;0.201;0.203;0.204;0.206;0.202;0.200;0.186;0.150;0.148;0.149;0.152;0.154;0.150;0.146;0.131;0.142;0.110;0.103;0.079
Sudan;Implied PPP conversion rate;National currency per current international dollar;Units;0.003;0.004;0.006;0.017;0.033;0.066;0.167;0.238;0.296;0.345;0.389;0.413;0.451;0.485;0.554;0.634;0.662;0.744;0.794;0.804;0.975;1.206;1.541;2.067;2.724;2.956;4.109;4.773;7.085;10.974;25.951;85.723;105.395;177.641
Sudan;Total investment;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sudan;Gross national savings;Percent of GDP;Units;9.897;9.041;-32.776;-7.298;0.811;0.309;26.037;6.952;4.928;2.462;8.939;12.181;15.756;13.347;15.947;9.109;8.488;14.257;14.612;12.310;17.729;19.270;6.937;6.188;9.203;4.492;1.506;1.104;-0.307;-5.235;-6.577;2.344;-2.320;-0.253
Sudan;Inflation, average consumer prices;Index;Units;0.337;0.754;1.640;3.301;7.113;11.977;22.368;32.919;41.024;48.067;51.489;52.486;64.151;68.314;74.911;81.283;87.135;99.991;114.287;127.152;143.653;169.649;229.975;313.967;429.842;502.526;591.726;783.159;1,278.840;1,930.972;5,083.445;23,337.696;55,732.391;98,784.874
Sudan;Inflation, average consumer prices;Percent change;Units;-0.874;123.578;117.624;101.305;115.478;68.375;86.764;47.169;24.622;17.166;7.121;1.935;22.225;6.489;9.658;8.506;7.199;14.754;14.297;11.257;12.978;18.097;35.559;36.522;36.907;16.910;17.750;32.352;63.293;50.994;163.258;359.092;138.808;77.249
Sudan;Inflation, end of period consumer prices;Index;Units;0.404;0.799;2.000;4.371;8.988;15.351;28.494;37.119;46.903;50.639;51.556;53.720;65.937;71.380;76.565;80.811;93.616;101.780;116.939;132.663;153.029;181.944;262.793;372.910;468.628;527.589;688.369;861.501;1,489.841;2,339.210;8,639.497;36,131.063;67,680.345;144,361.231
Sudan;Inflation, end of period consumer prices;Percent change;Units;n/a;97.821;150.261;118.612;105.616;70.799;85.612;30.269;26.359;7.966;1.810;4.198;22.742;8.256;7.264;5.545;15.845;8.721;14.893;13.447;15.352;18.895;44.436;41.903;25.668;12.582;30.474;25.151;72.935;57.011;269.334;318.208;87.319;113.299
Sudan;Volume of imports of goods and services;Percent change;Units;-17.100;-27.800;-8.100;-0.900;-16.276;11.770;24.662;13.325;29.870;-22.744;20.050;5.482;53.875;-1.942;30.542;63.730;14.542;-1.638;-6.517;10.716;5.443;-15.924;4.239;6.850;-5.314;24.877;-11.013;7.599;-18.717;16.882;2.833;-6.967;12.397;-65.163
Sudan;Volume of Imports of goods;Percent change;Units;-17.100;-27.800;-8.100;-0.900;-16.276;11.770;24.662;13.325;29.870;-22.744;20.050;5.482;53.875;-1.942;30.542;63.730;14.542;-1.638;-6.517;10.716;5.443;-15.924;4.239;6.850;-5.314;24.877;-11.013;7.599;-18.717;16.882;2.833;-6.967;12.397;-65.163
Sudan;Volume of exports of goods and services;Percent change;Units;6.500;-55.700;37.600;39.000;-12.892;34.424;22.586;16.227;4.075;36.066;149.670;8.115;11.521;13.285;14.569;-7.798;-0.861;40.613;-3.913;4.196;5.889;-33.650;-65.034;47.784;-8.225;-0.785;-1.483;11.884;-17.556;1.494;-13.821;20.862;-3.723;-71.251
Sudan;Volume of exports of goods;Percent change;Units;6.500;-55.700;37.600;39.000;-12.892;34.424;22.586;16.227;4.075;36.066;149.670;8.115;11.521;13.285;14.569;-7.798;-0.861;40.613;-3.913;4.196;5.889;-33.650;-65.034;47.784;-8.225;-0.785;-1.483;11.884;-17.556;1.494;-13.821;20.862;-3.723;-71.251
Sudan;Unemployment rate;Percent of total labor force;Units;16.610;15.998;15.409;15.757;15.177;14.618;14.000;13.500;13.000;12.500;15.200;15.000;15.900;15.800;16.183;17.010;17.493;16.770;16.040;14.894;13.733;12.033;14.800;15.200;19.800;21.600;20.600;19.600;19.500;22.100;26.830;28.328;32.137;47.585
Sudan;Employment;Persons;Millions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sudan;Population;Persons;Millions;25.750;26.530;27.320;28.130;28.950;27.950;28.600;29.200;29.800;30.400;31.100;31.900;32.700;33.600;34.474;35.300;36.218;37.159;38.126;39.117;40.134;32.661;35.056;36.164;37.289;38.435;39.599;40.783;41.985;43.222;44.345;45.498;46.681;47.895
Sudan;General government revenue;National currency;Billions;0.015;0.034;0.078;0.131;0.285;0.365;0.701;1.096;1.586;2.055;3.263;3.700;4.707;7.419;11.454;15.319;17.201;20.062;27.378;20.077;29.858;33.255;20.577;30.034;38.746;43.086;45.068;59.765;121.405;159.240;249.332;1,400.476;2,960.928;1,230.282
Sudan;General government revenue;Percent of GDP;Units;14.758;19.223;25.904;15.644;16.519;9.398;6.695;6.790;7.228;7.596;9.664;9.099;9.855;13.312;16.668;17.874;17.500;16.741;20.203;14.959;17.462;15.906;9.113;9.563;8.792;8.509;6.058;6.743;8.911;7.904;4.864;9.548;15.720;4.720
Sudan;General government total expenditure;National currency;Billions;0.031;0.081;0.152;0.198;0.338;0.501;0.975;1.191;1.709;2.272;3.499;4.011;5.034;6.991;11.347;16.927;18.502;23.468;26.712;25.172;29.669;38.120;37.215;48.127;59.540;62.678;74.218;113.560;229.344;376.005;558.563;1,442.602;3,365.052;2,157.508
Sudan;General government total expenditure;Percent of GDP;Units;30.965;45.700;50.421;23.686;19.551;12.878;9.305;7.380;7.789;8.396;10.362;9.866;10.541;12.543;16.512;19.750;18.824;19.583;19.712;18.755;17.351;18.233;16.482;15.324;13.510;12.378;9.976;12.812;16.833;18.664;10.896;9.836;17.865;8.278
Sudan;General government net lending/borrowing;National currency;Billions;-0.016;-0.047;-0.074;-0.067;-0.052;-0.135;-0.274;-0.095;-0.123;-0.216;-0.236;-0.312;-0.327;0.428;0.107;-1.608;-1.301;-3.406;0.666;-5.094;0.189;-4.865;-16.638;-18.093;-20.794;-19.593;-29.151;-53.795;-107.939;-216.765;-309.231;-42.126;-404.124;-927.227
Sudan;General government net lending/borrowing;Percent of GDP;Units;-16.207;-26.477;-24.517;-8.042;-3.032;-3.480;-2.610;-0.590;-0.561;-0.800;-0.698;-0.767;-0.685;0.768;0.156;-1.876;-1.323;-2.842;0.491;-3.796;0.111;-2.327;-7.368;-5.761;-4.718;-3.869;-3.918;-6.069;-7.922;-10.760;-6.032;-0.287;-2.145;-3.558
Sudan;General government structural balance;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sudan;General government structural balance;Percent of potential GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sudan;General government primary net lending/borrowing;National currency;Billions;-0.016;-0.045;-0.071;-0.062;-0.018;-0.096;-0.174;0.006;0.024;-0.014;0.110;-0.049;0.184;1.158;0.918;-0.746;-0.371;-2.508;1.754;-3.840;1.858;-2.655;-14.113;-16.582;-17.273;-16.006;-26.108;-49.699;-104.724;-213.204;-307.894;-35.943;-369.368;-919.771
Sudan;General government primary net lending/borrowing;Percent of GDP;Units;-16.083;-25.695;-23.524;-7.453;-1.065;-2.461;-1.656;0.036;0.107;-0.052;0.326;-0.121;0.385;2.078;1.336;-0.870;-0.377;-2.093;1.295;-2.861;1.087;-1.270;-6.250;-5.280;-3.919;-3.161;-3.509;-5.607;-7.686;-10.583;-6.006;-0.245;-1.961;-3.529
Sudan;General government net debt;National currency;Billions;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sudan;General government net debt;Percent of GDP;Units;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sudan;General government gross debt;National currency;Billions;n/a;n/a;1.496;2.390;6.672;9.294;23.144;27.058;39.411;43.426;48.376;51.062;58.129;65.405;67.212;64.690;62.618;64.343;75.556;95.286;127.506;163.312;265.700;332.143;372.064;471.899;817.823;1,325.409;2,858.634;4,361.695;14,267.762;27,814.413;35,181.484;67,673.300
Sudan;General government gross debt;Percent of GDP;Units;n/a;n/a;495.201;285.895;386.474;239.021;220.877;167.671;179.665;160.488;143.248;125.587;121.720;117.353;97.804;75.477;63.706;53.692;55.756;70.995;74.568;78.113;117.671;105.752;84.426;93.196;109.930;149.539;209.809;216.501;278.332;189.636;186.779;259.645
Sudan;Gross domestic product corresponding to fiscal year, current prices;National currency;Billions;0.101;0.177;0.302;0.836;1.726;3.888;10.478;16.137;21.936;27.059;33.771;40.659;47.756;55.734;68.721;85.707;98.292;119.837;135.512;134.215;170.993;209.071;225.798;314.076;440.700;506.351;743.952;886.328;1,362.493;2,014.632;5,126.172;14,667.294;18,835.921;26,063.747
Sudan;Current account balance;U.S. dollars;Billions;-2.200;-2.500;-1.475;-1.408;-1.476;-1.475;-1.086;-1.098;-1.428;-0.767;-0.518;-0.522;-0.974;-0.939;-0.818;-2.473;-6.496;-3.597;-3.594;-4.927;-1.725;-2.653;-6.259;-5.822;-3.545;-5.461;-4.213;-4.611;-4.679;-4.780;-5.841;-2.620;-3.794;-1.389
Sudan;Current account balance;Percent of GDP;Units;-97.981;-98.889;-47.576;-26.842;-24.763;-22.041;-12.964;-10.725;-13.067;-7.160;-3.942;-3.321;-5.368;-4.395;-3.071;-7.028;-14.351;-6.052;-5.543;-8.988;-2.625;-3.992;-12.787;-11.007;-5.838;-8.462;-6.493;-9.429;-13.928;-15.182;-16.577;-7.456;-11.320;-3.753
Suriname;Gross domestic product, constant prices;National currency;Billions;9.076;7.823;8.128;7.950;7.393;8.229;9.150;9.791;10.006;9.916;9.906;10.392;10.781;11.449;12.285;12.889;13.632;14.328;14.922;15.372;16.166;17.111;17.573;18.088;18.134;17.515;16.654;16.915;17.752;17.959;15.090;14.723;15.077;15.460
Suriname;Gross domestic product, constant prices;Percent change;Units;-1.500;-13.799;3.900;-2.200;-7.000;11.300;11.200;7.000;2.200;-0.900;-0.100;4.902;3.747;6.190;7.305;4.919;5.767;5.099;4.149;3.017;5.163;5.847;2.697;2.931;0.254;-3.414;-4.912;1.566;4.948;1.168;-15.975;-2.435;2.406;2.540
Suriname;Gross domestic product, current prices;National currency;Billions;0.006;0.006;0.009;0.021;0.116;0.440;0.495;0.531;0.638;1.091;1.792;2.542;3.459;4.497;5.467;6.538;7.716;8.631;10.384;11.391;12.842;15.475;17.597;18.182;18.518;17.515;20.663;26.893;29.822;31.732;38.719;60.734;89.472;127.066
Suriname;Gross domestic product, current prices;U.S. dollars;Billions;0.577;0.637;0.590;0.465;0.523;0.993;1.234;1.322;1.588;1.308;1.355;1.167;1.474;1.729;2.000;2.393;2.812;3.144;3.783;4.150;4.677;4.735;5.332;5.510;5.612;5.126;3.317;3.592;3.996;4.016;2.912;3.084;3.631;3.445
Suriname;Gross domestic product, current prices;"Purchasing power parity; international dollars";Billions;3.319;2.958;3.143;3.147;2.989;3.396;3.846;4.186;4.326;4.348;4.442;4.765;5.020;5.436;5.990;6.482;7.067;7.629;8.098;8.394;8.935;9.652;10.097;10.570;10.781;10.510;10.089;10.430;10.705;11.977;10.377;11.314;12.412;13.185
Suriname;Gross domestic product, deflator;Index;Units;0.061;0.082;0.107;0.263;1.572;5.341;5.409;5.423;6.374;11.003;18.094;24.464;32.081;39.281;44.498;50.725;56.602;60.240;69.590;74.102;79.436;90.435;100.136;100.522;102.120;100.000;124.069;158.989;167.989;176.689;256.583;412.511;593.424;821.898
Suriname;Gross domestic product per capita, constant prices;National currency;Units;22,208.876;18,890.613;19,367.379;18,690.399;17,151.813;18,837.070;20,669.310;21,823.244;22,007.946;21,520.946;21,214.563;21,959.722;22,518.934;23,508.876;24,783.629;25,706.321;26,882.451;27,901.205;28,663.343;29,133.174;30,186.365;31,642.112;32,188.579;32,620.048;32,207.218;30,873.695;28,928.933;29,004.117;30,083.394;30,032.582;24,783.088;23,814.483;24,019.331;24,257.487
Suriname;Gross domestic product per capita, constant prices;"Purchasing power parity; 2021 international dollar";Units;17,065.972;14,516.119;14,882.480;14,362.268;13,179.972;14,474.974;15,882.923;16,769.641;16,911.571;16,537.347;16,301.912;16,874.515;17,304.230;18,064.932;19,044.490;19,753.515;20,657.289;21,440.130;22,025.780;22,386.812;23,196.116;24,314.756;24,734.678;25,066.232;24,749.001;23,724.281;22,229.868;22,287.641;23,116.991;23,077.945;19,044.074;18,299.769;18,457.181;18,640.187
Suriname;Gross domestic product per capita, current prices;National currency;Units;13.615;15.510;20.719;49.113;269.707;1,006.122;1,118.022;1,183.519;1,402.719;2,368.001;3,838.500;5,372.122;7,224.344;9,234.540;11,028.252;13,039.452;15,216.019;16,807.642;19,946.883;21,588.302;23,978.909;28,615.511;32,232.253;32,790.466;32,890.152;30,873.695;35,891.944;46,113.302;50,536.651;53,064.119;63,589.209;98,237.333;142,536.529;199,371.760
Suriname;Gross domestic product per capita, current prices;U.S. dollars;Units;1,412.471;1,537.047;1,405.473;1,093.836;1,212.382;2,272.326;2,787.957;2,947.257;3,492.771;2,839.043;2,902.478;2,466.333;3,078.446;3,549.926;4,034.358;4,773.442;5,545.702;6,123.002;7,266.624;7,864.591;8,734.160;8,756.276;9,767.349;9,936.505;9,966.713;9,036.203;5,762.414;6,158.572;6,772.070;6,715.747;4,782.092;4,987.986;5,784.332;5,404.997
