IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1500,"Low-income countries","XM","LIC",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4.601993
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1500,"Low-income countries","XM","LIC",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4.531676
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1500,"Low-income countries","XM","LIC",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4.460374
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1500,"Low-income countries","XM","LIC",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4.379106
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4.463184
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4.365672
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4.256201
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4.150108
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4.054775
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.957849
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.866232
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.786182
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.708294
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.645829
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.602031
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.549645
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.478556
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.410305
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.346781
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.284457
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.236094
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.186384
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.153566
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.126648
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.078185
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",3.033865
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.995908
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.953841
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.896521
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.879924
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.848586
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.783008
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.740645
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.682655
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.626691
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.594339
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.570991
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.554151
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.532627
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1501,"Lower-middle-income countries","XN","LMC",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",2.507339
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.701183
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.350765
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.224903
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.15271
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.103026
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.063824
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.020308
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.983393
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.955853
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.927907
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.949525
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.893008
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.874935
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.861711
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.875078
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.878894
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.885847
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.901581
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.925062
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.934569
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.926693
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.93104
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",2.008654
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.961794
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.991239
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.92847
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.956113
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.943321
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.803793
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.761677
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.618974
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.553622
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.500543
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.47885
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.483744
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1502,"Upper-middle-income countries","XT","UMC",76,"2025",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",1.482884
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.821438
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.797895
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.774669
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.73823
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.7176
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.690599
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.687069
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.678116
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.67019
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.668567
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.68772
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.662062
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.647897
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.654253
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.663657
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.667492
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.702501
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.72944
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.741075
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.720068
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.70577
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.688956
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.691597
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.667067
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.677861
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.674653
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.669183
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.63606
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.603221
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.564297
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.513342
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.516128
19,"Total fertility rate","Total fertility rate","World Population Prospects",2024,"United Nations Population Division",1503,"High-income countries","XD","HIC",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.49522
